address,btc_deposit,btc_withdraw,ibc_transfer
nomic1qse55856nwxwt2lmhqxtwaxzmt3kxlah6u6nwa,true,true,true
nomic1qseu7wmcmk3tdy082z7j0sreh05gklr00a378d,true,true,true
nomic1qs647n8wdt68s0h56tvmwa2zn084d7z285rwnt,true,true,true
nomic1qsull9s00frk6l039g6jcklcxxnnehltw74a5k,true,true,true
nomic1qsagnxelevekw4vlqe6n62mjaw0rggw08fe3pl,true,false,true
nomic1qsah4thecca6mdak8mf7pkf8upf6hx49vsm9f5,true,true,true
nomic1qs7htzatl3uy0df7l40etkyl4s2z6tv89w43gq,true,true,true
nomic1q3z9j333a8x9uewemk92qcvlnuqna9j4pc9x0f,true,true,true
nomic1q3ywqtmua476fkc0x6hq27l49keq35cl32dd24,true,true,true
nomic1q3gfatr5g9u4h7k4485g372rtvg8xtju4z0hl9,true,true,true
nomic1q3faa036uwzrpz8mrv8e35e5fgj7r77kpwt20m,true,true,true
nomic1q3t3vxxcfz8led2pgey7xhxntmpxgvga437n53,true,true,true
nomic1q308uvw9lpyqc507732840nkczx9mv5jqf7gc0,true,true,true
nomic1q3sp4yxk3epf92sgs2l9tz84543kedpu09a8ms,true,true,true
nomic1q3smvv69w0yphzvm9xyr4htuvemz2uyrmy27qa,true,true,true
nomic1q3jzdg4fmqtggac8zx7dfcrz6uukvccxge294w,true,true,true
nomic1q3j92zfnw9y94l9cghwzud2sdumlwszsmrvw4q,true,true,true
nomic1q3nr49f5qydqclm5a06dq9c76tgkpwmqxq0626,true,true,true
nomic1q3h26qgy7n0th9jr33adl07rmjr4ph4yqpvsvu,true,true,true
nomic1q3e7ecyjajwshj5atp8uckm69vhmudqk6ckx02,true,true,true
nomic1q3ue4jwx7e9zezwlnt0z39jmfwq3wkmzhet542,true,false,false
nomic1q3a3ux3mjt4afmd7sf83cea2ygndt36v5f2v3a,true,true,true
nomic1qjqfwsusp33ca3fc6d0kxucudu9v3m0r9nd6u0,true,true,true
nomic1qjpeh6ap3t7ztez7tw23wg74jcv2ffgs9esdjg,true,true,true
nomic1qjzzu0pd9c47k6kvl8f3mfj0he67xwkfmxu5ec,true,true,true
nomic1qjzg059uxkesfzpwcup3yzje7sdk9at73m0wqu,true,true,true
nomic1qj9qs3mppdjf67jhndp4trnr9wwqvyumqh6nhm,true,true,true
nomic1qjgjfssxj2mhap2pznk8k8sjrex7kdspvdh576,true,true,true
nomic1qj24duph5vgtwxmfnk6ecgcw0k9z8w3f7n8q8g,true,true,true
nomic1qj2787n872jn8t2zhreac27lh0hlpq6zene5ms,true,true,true
nomic1qj0d8jzlqkueldzmvz9yxdzvzheacytlq2haw9,true,true,true
nomic1qj0atwdrthht7ah8k6vvpnvz9jget6s5emkrj3,true,true,true
nomic1qj3rzpu4eknfcufzvtxvdmelc3hu2fa2j2lh3c,true,true,true
nomic1qj43g2ralhf92qvemppkl32any8jxmcsfe40ys,true,true,true
nomic1qj4uj3jy7qpgshyfn9zkw393gj5sjtgauvx5tu,true,true,true
nomic1qjh6njg837sjyzgxfsjhzdzvcs90cudg86ras7,true,true,true
nomic1qj78j5rgg7akt6yywr5aut8tftdumm0qy3zl5d,true,true,true
nomic1qj7nm3gxxypwqp5lvrjg27jc7tlhlys7cfp032,true,true,true
nomic1qjlp6j7tg8f7p827s8yz04hv5rgu7wcm2e88yn,true,true,true
nomic1qnpx3y9jrx6z439r55aekmelkwe3fp42jx89xd,true,false,false
nomic1qnr3g3zjegemn88fh7nfn4rrw3k90rdd3qfu29,true,true,true
nomic1qnfppzd4hjvyge0h740ftwvugjkakwafpv6qjt,true,true,true
nomic1qnfrxrm4mmkzdts3rufjh5a0yw7q7wlpvse0mx,true,true,true
nomic1qnvst2la9k4mr2fc8z8vcrzve4cd933vgkc263,true,true,true
nomic1qn0d8m5s8k5e6ym5lu05g7xaj2zf8y57w5n7a8,true,true,true
nomic1qnsxa5chxj87mvm9jxqnyr9pdlp324mpdfju0k,true,true,true
nomic1qnnhawngxelu5vl08w0q7h8tzfwqqan3w4p39g,true,true,true
nomic1qnh5tduatu6wxchdrmrh8mtu44szh9fxmzeht5,true,true,true
nomic1qnm7vjlp06set0r9dxmlxlssz4l7l9qmlzphjj,true,true,true
nomic1qnl7kcnnsf6dqmgtka2sfhvaqaqhqyrahzjjc8,true,true,true
nomic1q5p35mgk04vxw3s7y4caf93yku2mfygf2zw6p9,true,true,true
nomic1q5zr7peptw6mmcy5rtk9t4fjp34mu597wuu7dh,true,true,true
nomic1q5zy48r58kwp06f0ewhl0v3sp67kqyfc8hnduj,true,true,true
nomic1q5zgptmpjuxfl3n0uhg9g4slwggnnwwt05325v,true,true,true
nomic1q5z2fwjlnsgxmnqfyy5tnw4dhf6kecevtt7pej,true,true,true
nomic1q5z2mr6aeykk2v5f5drme233s53l3vs8cup9pv,true,true,true
nomic1q5r883azzh0n7v377h6ehv87y7xm5yldl0xn5y,true,true,true
nomic1q58tggqtkgf2tpkwaauak5nl45n04jz2nj0n53,true,true,true
nomic1q52t7djt7gvnaeg3mdrx7stq6lat0fcyn5wnw6,true,true,true
nomic1q52hhysnzynhakplqtxyv3cvywwyl2c2fgk8w5,true,true,true
nomic1q5dzx2c8xdhj3xt6m0n44m6xxv7mn928tke4nw,true,true,true
nomic1q5wva3rd2sk8alhkg0v4yzc2cw8d8920uhcccr,true,true,true
nomic1q500462h3f0m5xdq7uvp94kjd3h8hg936spng2,true,true,true
nomic1q5sk8k27w2k8a8z49w089qm2s6uvwsf0kqt8eq,true,true,true
nomic1q53zdjg5l06rndwgzgcrupulc8h03nhs7pljm8,true,true,true
nomic1q5ns0lshf57ta689zmgqax4h7gyexengr99w4h,true,true,true
nomic1q5569adwcd4rejdm95nvkazl0pxyvakarmzw3a,true,false,false
nomic1q56x86gnuze54x3zy80vw53gf7fykg5aeukrw0,true,true,true
nomic1q5mzmve5260vwey0gyzq655z6ymns3hl0uel7g,false,true,true
nomic1q5utz24aghrxuzmue0tde7q30vukq6nwl2lk5g,true,true,true
nomic1q5acjnezmf2gl2uqvwamzf22pdt0dt00uvu58t,true,true,true
nomic1q4qcfymw38dnz7vq324dr3ly2uuhwy2rsesdjy,true,false,true
nomic1q4pnuqtswqvs3w3nharwp4zaz8dffv8rrwexzf,true,true,true
nomic1q4zws7we9096qplvfmzk9lar5rx5ent8f8j75m,true,false,true
nomic1q4fxpajzfz64lm93vr7tg5g0752hhmgefq8rlp,true,true,true
nomic1q42q6jy4xua4m0nd65t84nt079yst65wv54jek,true,true,true
nomic1q42852lysecwhfj6pkqypg9guesfxguq9sg8k9,true,true,true
nomic1q4t7y76tnktlay26thxhtx98xjc97fumcu9y2p,true,true,true
nomic1q4vrf97qeulkl2u5en7946axcfv3g8d9suawmw,true,true,true
nomic1q4vjkvtj8ux4m0lvxkpk5j9gf3s3we6r6xes2d,true,true,true
nomic1q4v5vazpdgrxsz6f3t8ntxufv33y62gnfsunf0,true,true,true
nomic1q4dnureq47yljqzp4wvfz3nmjp7l0h4fghmvd0,true,true,true
nomic1q4wxylcshtumrdp84sx3r9g79gtex5qctz6k86,true,true,true
nomic1q45ql4ajwycnlh0ruutk3qt0z2fre6uzlvkjgl,true,true,true
nomic1q47dvlnmr5wnc0djynk0qwte4rfnvjw9xrew0e,true,true,true
nomic1q47ea98v8ukdyscld3adses5ucw8z44acymhhm,true,true,true
nomic1q4lqj27y44m4kf30s9q5jggp93cqpfxsddd4pe,true,true,true
nomic1q4lwxntzf3kzufgkx9lxu9tc8mj83jszputdzf,true,true,true
nomic1qkp8g37rsdf9xahgeap2uuj0d3sq4hmrd3amh0,true,true,true
nomic1qkzqdx4l2r6gf0nmw3n0jmv2dust2kc4hs8ewj,true,true,true
nomic1qkzjxkhhuc6rxvenzttes2q5msw3lnl2j5d98a,true,true,true
nomic1qkrrmj0vkraf2qwekep25zcyz2cjhswrh704le,true,true,true
nomic1qkrvjr53uen4qjv2q73mjldhkmkln2ww5jycav,true,true,true
nomic1qkx6thv4wwydunw70n6l36j7gm8mt8jyfu56dh,true,true,true
nomic1qk89yfyhdguzd6zuczjpcgktzt3qc94um6kw6u,true,true,true
nomic1qk8nh2s04mtkf6jw6gcmmcpdqdflwzvhltcprh,true,true,true
nomic1qkfymnkre3js86kt75ryl6k58ekmcswg7nvnmu,true,true,true
nomic1qkfmakm3h97uafajfwx24lecafl5e8s5fj4lqu,true,true,true
nomic1qk2cfs6f3draq9ehvt6pn4jyat3pujdmz9edhj,true,true,true
nomic1qk0rtrnk0xtf2g99u06z09sax28a67n0yqgar6,true,true,true
nomic1qksy9vf9p7d76qh9tmhjvenv8qu8dyr2lqad2q,true,true,true
nomic1qk35qaj0qen70pz70q6f4uwrqw6dpkdhjufesz,true,true,true
nomic1qkjgpw0w6r0kf4vfpz3z3ppw8r5ryqev9g2z7m,true,false,false
nomic1qk4g4pv07gymxchkucjfluepm5q59v8avvqqsq,true,true,true
nomic1qkuqcdsta65r97adghxuu0aalthayhmp8wvxyh,true,true,true
nomic1qkugghsmeyxutcmqc8tlqwwfq4nskyqwutzrqv,true,true,true
nomic1qkuju2a55y9kpzg6jlwk433clq8q6kgewvnkcq,true,true,true
nomic1qka7tkfv0syx9kldn46wuah0tzda6m6m0p6k3p,true,true,true
nomic1qhrt425swuwutnkzkufqvz49mgryudqr3cteq5,true,true,true
nomic1qh974tqf57x4aq2kyapnvsx53xpcld4qsynm2c,true,true,true
nomic1qhxaax4zlgxrve649fmkuk2t79pzrx8qy5y5se,true,true,true
nomic1qhf0we0fsyzczljvyct59ajzy745afdwcjc6yl,true,true,true
nomic1qhfc0z5tklf37wpmnf58q308uqzz3emq2hzckx,true,true,true
nomic1qh2s2hp7hqy9hlhj7yzygccgpm5y9ywf6acukf,true,true,true
nomic1qhv8vyl4gmmz69ggz72ktxa2pc34hvsc2ackmt,true,true,true
nomic1qhwxyqcg47mkfy5xt78adpahrht3laj78293d9,true,true,true
nomic1qh0vv2nms75t7dk60xp0pa3u3kwedjlrdngzr4,true,true,true
nomic1qhsswvh04kv7a55jxe3ugskkmzf7tv8y40rphr,true,true,true
nomic1qh5zfmg7pmz9wpwcewzjacs7z4v57xqq36adjy,true,true,true
nomic1qh56dz4dmsvwh3xye279zgk5yz7s6gkl892pkv,true,true,true
nomic1qh49jhnkyq5kp5sjgthay7ruutxjxjwlqzzqy3,true,true,true
nomic1qhkz7w4hm5e05syw2awzaehjg4zhn6elqfu6xh,true,true,true
nomic1qhhyuw5qw7cvskwx7dvk6wqfa42hamha5ecj8s,true,true,true
nomic1qhh94kahtf5rj5m536xc7cs9tkheud0wh9q70z,true,true,true
nomic1qhhenw5ydq05tes7ardrxhu37zpu6ux5sq84u8,true,true,true
nomic1qhegp3cfy8pvl6tq6qjk5gf0hcr6sywtkum9mf,true,true,true
nomic1qhmh68tw2ezmu5nvt5fzx0ctwkglfex4dmvwv2,true,true,true
nomic1qhuue4ccnmffcv8mx3c4azjfwr40cq8z2t9fre,true,false,false
nomic1qhl653vd5v98dwt6ew8zcgzu8u6m7r7ur4ks0f,true,true,true
nomic1qcr95a9r47xrez529u6auc4fg2cla49e82jarn,true,true,true
nomic1qcyhqczgsak6xsqyrvz8hvl600sv38kcmfs90d,true,true,true
nomic1qc9fv4nt6nznqavq560f5leqhqyju3a3sd20d4,true,true,true
nomic1qc8kp47n8k8n7cv8w4ud7tqcqfwn4azjjwf6l2,true,true,true
nomic1qcf56hq8x4dwa380tk0hfmmfdswhucerjzfhe5,true,true,true
nomic1qctpe8xq30eupvmtkd0yed7jr80ja5yq0l3pxc,true,true,true
nomic1qcslpy95lmv833jve5pnzlsc3e9qy266rmstey,true,true,true
nomic1qc3x6elcyrwm73hmxvre0vaz6szaxsrkryvycq,true,true,true
nomic1qck9nr8709pgrhfjrpvgmlnz5k3k9v6lwfm9jv,true,true,true
nomic1qc60ztmn89hzn9w8zxd77m7lcpygcjdc7wshfe,true,true,true
nomic1qc6l0fgxjpft8uwg2fq7wgp5zp6gfaddzjyw8s,true,true,true
nomic1qcual5kgmw3gqc9q22hlp0aluc3t7rnsam25mw,true,true,true
nomic1qcl8cx9qfr2mdvjmnsqvqar5dg9l9ap75huhwq,true,true,true
nomic1qcl8m4qje7qm33am779ynx2te9dp3y58yxprda,true,true,true
nomic1qezn4x428f97h4naamzey89yy5urxwrcz52yh4,true,false,true
nomic1qez4ws3lud7eete2ux0zzy46ks4ytklyc6e5ak,true,true,true
nomic1qerupv4vk6se3chwamhwphl2xlq3tmsm0f6kua,true,true,true
nomic1qefxrly79flc00hpdjlewh4uk4ta5ulfjnq6zn,true,true,true
nomic1qed2s9939gj6599lu0qx2hrysm0fmhf6ctqtww,true,true,true
nomic1qewug4vr9e9md45uss5vl59xkk2jkd7qylxhvq,true,true,true
nomic1qe3ydssdsf8mq5h6lfhtnpejyhpht96tyyawve,true,true,true
nomic1qe3hpvlmlj2cakdj7zm8j4usk25c8c7cj89utx,true,true,true
nomic1qejxzzl3smu4rczzfz3tssqrael0wz876c3qvq,true,true,true
nomic1qenepajhe7kxuvn3mrtustkuchhar5xf78hu25,true,true,true
nomic1qeehz5433zcf4z9ak33kfapej23fqg04657e5q,true,true,true
nomic1qe6f4uzz70awgrpgeyh2pgdgdh4kjgvunty6e0,true,false,true
nomic1qemdyfwpaxasm8r75psaskc6s8jxmd3qedp8d2,true,false,true
nomic1qem0cpp5ru5lp48mg46pvgrcz8sf95g3q2639l,true,true,true
nomic1q6q28kj2fdlahzgzam597ufqwsj3g7czal8655,true,true,true
nomic1q6y0uzzkm3nue956gwyg4ey73smzp00lrk9j03,true,true,true
nomic1q6gs5tvz26z3lk9arq2x6j70u2zjawaggyqam9,true,true,true
nomic1q6f3c0lw4aytmk2welag86ny4rrrxpm88c48l9,true,true,true
nomic1q6vxy5czts5mj3s7azrd9exkk47t8xgq5cxmy5,true,true,true
nomic1q6wutgt57f3cycaex8q0sze53tuc99e0jpkm8p,true,true,true
nomic1q6sc3hsaa3yr5h6c4aeu2qh3545c0v0t7fd07p,true,true,true
nomic1q6hkmm2hj3g7yqhq3qx8gahq30zuxqdgql25fp,true,true,true
nomic1q6m9x8rras88kn6wylfwred6vnrm0qnkw4ee25,true,false,false
nomic1q6le7sh8ya0utytzcvhz92kt3v9j2vwm4r7d2m,true,true,true
nomic1qmqutemah5tzymh9prcr7v7qcwufk3csz0e43r,true,true,true
nomic1qmrtx48epn4s0mfhk0j5m84v0v7uhekpyaygnp,true,true,true
nomic1qmyt88e5gzw5ulgh5q905c30fc5aqrj6jp8qtl,true,false,true
nomic1qm9q5lcutcvdah6qh5eefzapcnhas9vmkudpnw,true,true,true
nomic1qm8ttsqm99uucnjqg7h2qzlrl6rxcay7d7j30c,true,true,true
nomic1qmv40s8he0q7ghguzpqqvvwhvx75as7dnd365m,true,false,false
nomic1qmwwzrdgal4ryt08sd6ehdrtce78xgfjc76jpc,true,true,true
nomic1qmwm85yvnz6qhsl2z5g5z6ulhyk7zxkttvm57q,true,true,true
nomic1qmjshzh4vj09geyx9lyvne6tn2hrzne5ckc6uc,true,false,false
nomic1qmjhjuwfggvj0fvc4r4ppldqshuyn4wesv9087,true,true,true
nomic1qmnnk7tktjn49exzeqdxhspff58sag7jn2htcg,true,false,true
nomic1qmkr3pwnkk8ffzd0u5c79krry7ej98m2eklzfx,true,true,true
nomic1qmhkcasks07hpxkq7h24jp037au3r3q5mgavl2,true,false,true
nomic1qmh6n68tk9k3csvgnxt43wutzkr098gqv9sjhc,true,false,true
nomic1qmerfkf4umrenp2a85ngaarpn3qdhm9uqt2h3g,true,true,true
nomic1qmu9a8qrqh8sg2495qjamnntg5v58qd8e545qw,true,true,true
nomic1qmulnqa54mfuhlrjfrpqj4eqlm73jecsak9jnc,true,false,true
nomic1qmask3sqaayqp09jcu4aawspzxuxcmqh38thcy,true,true,true
nomic1qmlq6ar0a63f4nf5kpqzaff4e2g5g5k004nt5r,true,true,true
nomic1quxp3jr5s88xtzradchnc02fhcawn9534yja4c,true,true,true
nomic1quxth58hehx2sfykll573h2jjumevmu4d7f607,true,true,true
nomic1qu2e0syj3r7y425asx8ym36qpdqskcnda6m5kn,true,true,true
nomic1quv8djngtwjxtkv70m2ev9a8e5gjauaaxxkl3m,true,true,false
nomic1qudupvsq3rekpwnwqxvqhcre7xxh6kahvvw3lf,true,true,true
nomic1qu0km2yaps9c3lsntl2rgdryd7lkln9a23nfs0,true,true,true
nomic1quj3w5dvc5w6azchem2a9x8ael86m0ax9xcdl4,true,true,true
nomic1qunju5mghglplvj32ka0fvwc5hle8yuew6dzky,true,true,true
nomic1qaq93847cnwmmnqx72huxd3keylh854k5wexr5,true,true,true
nomic1qarqnp88a82vehgkgqrq5tnf83xhqnserawdzy,true,true,true
nomic1qar67xaeshq2sv2ykcrqgtveszftgpw40arwa3,true,true,true
nomic1qaxlhdxvv6n5wqtmum0e6dar35ss0rkjhp6k6k,true,true,true
nomic1qa8rswhsgwuk0ge0eywd4ta87vpznua3aluzcd,true,true,true
nomic1qa2x7pf83j2hu65h6ldsn2mefh7jlk5539y9hj,true,true,true
nomic1qawhpj28d9s404lkmr5qn7ndj08ahatpkk2jfp,true,true,true
nomic1qa00mvesqeu58t5z6vyfstxhtq4dwmkwrsgn70,true,true,true
nomic1qas2x8kpu5p57tqzw2wwqjwvkdls7n79jp7x4h,true,true,true
nomic1qajttzprqmq7j6qpj8e8wf2l3nfnux9s3hd7kg,true,true,true
nomic1qamfln8u5w8d3vlhp5t9mhmylfkgad4jgsmlv6,true,true,true
nomic1qa784nvlwj9nhkvxexh6xj7aa0aus8v4ycddfa,true,true,true
nomic1q7rx6vrmc9epxze5ne3g39hs7evxj4lt62y8nr,true,true,true
nomic1q7rmeyzt00s630vy5r83k69ek3t8mz8tptpdty,true,true,true
nomic1q7grd3dafckq6ukmn09gsxqmdmlkm52uv730cz,true,true,true
nomic1q7fvden2y88lwvp8x7sptyg26pevyvselyz8rj,true,true,true
nomic1q7wnmjs3xcmvhj94z5fp2ud2yrc2qtrx0kqfq9,true,true,true
nomic1q70shwvyw4lckuvey0sxeylrla6uwd7rzq6asm,true,true,true
nomic1q732vjzez0zk04wntf4cjr2wah2wucg23cvztz,true,true,true
nomic1q7ng4eculdwhe8d960kfaelnfpywukn3hncdvg,false,false,true
nomic1q7n45uzx3yscualsgal42qpc5c2ktpyuwknx3k,true,true,true
nomic1q7hg3wg0xyv043s4fpjn7yypu5pna2m0lc6dz4,true,true,true
nomic1q7evu8t3yt5vdq3pvfr40qd0maecfwq5w4820a,true,true,true
nomic1q7atu46u8cmwj03fgyw9x0jdw54xwrgftdgsxy,true,true,true
nomic1qly96sy3yklkwv6cf4he5ves4qu8yn58xsq6pu,true,true,true
nomic1qly4zcmzr2gyxtze5yt9chv2srczwwunttknap,true,true,true
nomic1ql9ss68a83awkwxe3yc8w0cps70y3uev9enlg9,true,true,true
nomic1qlvphu4s5n0laqwjdeynuyl84qcqgnl7gwqqq3,true,false,false
nomic1qlja8qgrhpnzm00rdpagqj3a4m2u8k5kxncgtk,true,false,false
nomic1qlnvm0fcyw740zx95nt4hjzfzc7nrenca89vz6,true,true,true
nomic1ql5d08k8tmhs6mc6pgu6k69tf5e0e6hx0kjccd,true,true,true
nomic1qlmjr6fagn0usmsqfu73s6c3w7gzqllll75my3,true,true,true
nomic1qluaqclrhuzf8pnuk7lzx3lzrz38z9gk877sqg,true,false,false
nomic1qlljvx0ggg0qmg3ffz4f3hd0tsd259n4w493hw,true,false,true
nomic1pqqpvewv550hwf4rtlfa7nquk68haah97u3vzv,true,false,false
nomic1pqp2f4p0uvl2jymy4hls69j3jgu492ue62vpnx,true,true,true
nomic1pqxfyjaa2x7ktcrz2k920wyltkqptgpg2f8tff,true,true,true
nomic1pqf6zvhlxe3d36mn4dzgvwssyawgqqgudaa3e4,true,true,true
nomic1pqvscn889l9t4j9r5q903rfh9fwzpcq57ppv7l,true,true,true
nomic1pqdqlwfj8sgrpfj9ryr4rs9tzasnkn6ncz54uk,true,false,false
nomic1pqd8rdmtergy5498emratgj6hafv045yzdw39v,true,true,true
nomic1pqwzw5aqz8022ysgs2rsgtgr3kk3dfq72tmdkw,true,true,true
nomic1pqnarwhqk229ac79wcakh57gtzwzqwxrqk42f7,true,true,true
nomic1pqkxpx9jq0xy4mjjr22fx4dtcclf5dux3wpcav,true,false,false
nomic1pqc6dvc8fsa3hj2dt5vcwqnq0u3pgq7fjzhvjq,true,true,true
nomic1pqe9ujjuh44enqstdpwv6r90ag9y7ycsp4d2ze,true,true,true
nomic1pq6j4c6p3uhf9ypmvw3hut0u92xw3vjf0f4dyz,true,true,true
nomic1pqawqj4pr5tw38w4d45t47ce2vj09u5qv4adld,true,false,true
nomic1pq7az4l0euv6jqh24exllzp333q7ek5fnx0pjf,true,true,true
nomic1pq7l84zq6aam55vmku8d7n783vky83w8phtuh9,true,true,true
nomic1pqlwlpy2yqhn5cre3kphgsndgldp4w3m8gytem,true,true,true
nomic1ppz54s8yvlmg8kr0009uprlrcatcy578ml7t6d,true,true,true
nomic1pprnuuqt25agmue0jg0za49w4w6dcrs4x6rpdq,true,true,true
nomic1ppyzad0cu3f359zgaxnk0cmtp6qcmc3r9ergpq,true,true,true
nomic1ppxf2pac3y95fa9w08qg4yayg4a9vsmqfmf4js,true,true,true
nomic1pp8pxjulhetpf0ewt3w0735v7zzeg6z8sg52a8,true,true,true
nomic1pp8gnasjgwxt2t9q7tqz5xlye6858xzl4t4t42,true,false,false
nomic1ppw6nzkhkpfl69heq3qd4cvwh3z0y0wzuen68q,true,true,true
nomic1ppwmgd463a5ka8ea846gu0jmwyxcjpyr38mfkz,true,true,true
nomic1ppsqfprt7cx3ux9nruhwjleq6ga0ufnx0xhpez,true,true,true
nomic1ppska05vdnx5gyq46su0y96ukdnte82hutj6eh,true,true,true
nomic1ppk3ascqs5zrt9qqg3y579lp005uvnkhn47ksz,true,true,true
nomic1pzpxafnc0w8qemzsa2hh2yk63j93f3hhrj3tss,true,true,true
nomic1pzpt56ykv6fvjwhmsja40jtdahfp7ce4xe63eu,true,true,true
nomic1pzpku76pq486gk0c40cs6zgjfytrp0fd6eduyf,true,true,true
nomic1pz8u7gluplgq026gycffh5m40au409emp6gyvm,true,true,true
nomic1pzgmkzvw2nuav5j8yp6gd8ymjpfr55ym7e6rzy,true,true,true
nomic1pztkqlt3qudc4s4dq7v3qz7zr9xw42ze6zqvpf,true,true,true
nomic1pzvwg7ltcntf9recn3jmj75xync8yq4ed50haq,true,true,true
nomic1pzdtnxnaexxqrv48fsa98fxqtsm5l4rtev70rt,true,true,true
nomic1pzwel4a5ft2256au8xqy89k04yxavgs5jlqp5v,true,true,true
nomic1pz0a4rzkszss4dzs7yfukuskqtjg739gm2jfyh,true,true,true
nomic1pzn52qsvz8g8027rnxmjynz4n0490txh72e4nh,true,true,true
nomic1pzeueddmgs8cmh49xmvtvrc7xl3wvamghmzvwd,true,true,true
nomic1pzunc9mys4lkr02nncdsg40we93qhj7n79yggf,true,true,true
nomic1pzlasd88y3ksa7yutu0yufs5sxyq7g247vs8xv,true,true,true
nomic1prz77l7vz5ecgm6h5utu2qvcx72f2evaqlq38l,true,true,true
nomic1prry8nyvzuaw0hcj4au3lyd7gkwr4cw0024mef,true,true,true
nomic1prr2x6gy692cllg2zxtuh5pz70n2a7tjmlyaeh,true,true,true
nomic1prrsvw5wek6d90js676uck9c9lkt3kvzkrefl3,true,true,true
nomic1prrakm635p99mtv97wfppuqyw8hajjy22n7s2d,true,true,true
nomic1pr97avak3g7rvhf0k9w93fwsqlr8k8ekl938c0,true,true,true
nomic1prg6sgs5dfga8r0t8vtj8t4tmee7v5gd9qj352,true,true,true
nomic1prgm54ytasnfdx8s8r7pt4quzgacsh0xqrlstj,true,true,true
nomic1prfh9rprlu86qqvumlfw5x0kczczr0d5jaufn6,true,true,true
nomic1pr0dnyr2clsec6m64djkk6tfyp26vxvl45ermg,true,true,true
nomic1pr3g34wmpalhk96zcfh7f50a2ylquhfggq4rs2,true,true,true
nomic1prkt7s379wupzh8nmuefa9hw5xyddqwk083na8,true,true,true
nomic1prk4pyjhk0z8jwn7qz9ppsz98aanj0rrmuz6hy,true,true,true
nomic1prmpw8frddrva9frfhd3uskxt3s4cqw6x7z00p,true,true,true
nomic1prm9rdpf9eqx8kjq2qgsyrkg4x2m9pxvdshzy7,true,true,true
nomic1pruhnn42hy2gy2qp4ndhknnugpjsh5ur2e27y3,true,true,true
nomic1pyg5pv4fe0shq7v2qc7xaqxh5njst6rmu9970p,true,true,true
nomic1pyf94rgkegyq0jhxuavntymjs06f5qxs5h00sw,true,true,true
nomic1pytpk0dtmjav3z82w7fdgtgn39cvjgma0stz5z,true,true,true
nomic1pywdszy68a2tacwpz9ycyqntr84hcxu0um4see,true,true,true
nomic1pystjuvpz3xrzdm4e3z5kavsfjvwuaj9sdsv5x,true,false,false
nomic1pynvf0cpaeysqkqrdd733ynuh96p43wyxudkhc,true,true,true
nomic1pyncvjphq4u3kzcfsag3ct8dvqwx3w2jndx4ft,true,true,true
nomic1pynem7frgl5kj4snxag5gcpgqqac9g0q4geh8p,true,true,true
nomic1py5dax4v54ngscnz4fxz8jwu4at06dnn8rhsln,true,true,true
nomic1py53saqv2qqlhamc80rvt4xsln4fnqdpmsra7u,true,true,true
nomic1pycrutgzg8e0w4yfkslgr8vfnpulem2zewcfwj,true,true,true
nomic1pyc4kpalk2dk7cqu63yecnuyg5cpcdzhulxq22,true,true,true
nomic1pyccrwyvaj080f3czs23m3ke379y8kfg9e0p7e,true,true,true
nomic1pye9afwsyhupdk306vvalv7sh2mu76e25n45yx,true,true,true
nomic1py7qpthantwyx0t3kzna7krwgwzlkfcx4uw4ur,true,true,true
nomic1p9zyesgtw88cr2qyup9c642jfd6kx2haf3xplq,true,true,true
nomic1p99ppgx2vqhdl9qdqja5c80atetvcnvxuyzxss,true,true,true
nomic1p9tthj5pwu0pnzylvs2vnpe7mf28fve5cwwca5,true,true,true
nomic1p9td8u6tunvvaf3ckl2n6lca5lrhu7llq99pmd,true,true,true
nomic1p93yh228z48c649kspt52nwxp3pfu95aucj72a,true,false,false
nomic1p9jzk2mkfa9wt5x6rdy7qe5q6kggsgu4nrclyu,true,true,true
nomic1p9he4f4n96rgtf23hdvysjvhzqs5uk8gs98yfw,true,true,true
nomic1p9cmpq4uwg48q9x9jnykqppl3j78an07yhj9qh,true,true,true
nomic1p9erq3t2shufd9lyzqelykd2sfh5206afs70l4,true,true,true
nomic1p9e2gpn0tzxlpgvm5k9w8m096a92lkzlv9nfq9,true,true,true
nomic1p96xymq2k3kwa7r9shkusgjgwuy0sl8hyczu7f,true,true,true
nomic1p9uc66fnsd3c9h49pm4dj9h3pkq9ls8tryhjfn,true,true,true
nomic1p97xjkhrudhzmjnunwml34sl9nur9tcnkjh77w,true,true,true
nomic1pxqrk6n4lrzez4k08qct7hytlt4v2rl6zh46w2,true,false,true
nomic1pxylcm978an30qyz82pcfatgskgqrcs4rtk6kx,false,true,true
nomic1pxgg8pesz42nwkap6m7x88zmegmmrrp5shjnnp,true,true,true
nomic1pxfg950dusphpnx6jjhjtc94kylmgpsmppavqg,true,true,true
nomic1pxdg8ktez2kv4hzmkjppqq7qh60m2ukxjzsu5v,true,true,true
nomic1pxwyvll4juuqn6vecvzwdqchh8z8jqjeezgv6r,true,true,true
nomic1pxwet74cet4eatz00zl2j87jvzzjc0eqgslw6d,true,true,true
nomic1px084wxta0rjxufsp2v64l3yqv04hkzegcus0e,true,true,true
nomic1px5ws844l7nd60tmwes7upvrqmjhnn302d46tc,true,true,true
nomic1px5u5kzf8fdqtuwn73aw258t20h3r335kqgc35,true,true,true
nomic1pxh55qj7xfkayesj4kneqrrwlkf000f8myu94y,true,true,true
